tracking_id	SANO_0	SANO_1	SANO_2	CANCER_0	CANCER_1	CANCER_2
MSTRG.7288	0	0.0166261	0	0	0.0958576	0.0181229
MSTRG.7289	13.0993	4.1263	5.22319	8.20568	20.6797	15.4383
MSTRG.7290	0.183155	1.10321	0.998303	3.33101	0.519554	5.24793
MSTRG.7291	8.91223	4.73879	6.05333	4.65949	4.15507	11
MSTRG.7292	6.54264	14.0029	10.1638	11.347	12.9159	10.6323
MSTRG.7293	5.78849	6.85687	5.00668	4.8164	8.82217	8.26591
MSTRG.7294	10.165	11.0768	60.1743	69.9649	4.38925	4.51083
MSTRG.7295	12.6625	13.0586	12.6463	12.9088	10.3278	11.3964
MSTRG.7296	10.6211	11.6165	9.5714	12.6526	12.0704	18.1147
MSTRG.7297	7.65488	5.33939	6.12689	5.4763	10.2282	6.35079
MSTRG.7298	3.48526	3.53754	2.44274	1.07176	1.21543	0.267632
MSTRG.7299	5.48136	1.45259	2.63919	2.17541	10.0901	2.45689
MSTRG.73	43.0949	25.9341	15.6278	48.1293	59.8844	30.2448
MSTRG.730	40.6794	47.6203	39.3723	21.9009	10.7884	8.37214
MSTRG.7300	1.12114	0	0	0	0.099196	0
MSTRG.7302	1.66646	3.10596	1.97802	1.91737	1.1805	0.86436
MSTRG.7303	0.74798	0.63401	0.255763	1.62613	10.6806	6.30233
MSTRG.7304	1.83507	2.35569	2.33361	2.15646	1.56331	5.74136
MSTRG.7305	0.371373	0.217352	0.336325	0	0	0.357154
MSTRG.7306	5.71157	6.33682	6.08311	1.99263	1.92319	1.1106
MSTRG.7307	0.321231	0.537017	0.303835	0.733645	1.22935	0.877416
MSTRG.7308	630.058	1019.24	998.457	672.963	681.312	366.108
MSTRG.7309	39.7962	57.3574	55.8159	51.8111	33.7674	53.7982
MSTRG.7310	5.04674	11.2309	6.59415	9.99906	5.87265	3.80921
MSTRG.7311	1.44374	1.30206	1.37158	1.48723	1.14114	1.4174
MSTRG.7312	0.519148	0.0803684	0.511919	0.390769	0.559206	0.518662
MSTRG.7313	16.608	12.0112	19.2011	6.99197	6.08475	5.49912
MSTRG.7314	11.4342	9.9912	11.078	9.04184	6.65802	6.31408
MSTRG.7315	5.18724	5.89387	5.49085	6.54257	3.74968	4.94096
MSTRG.7316	1.528	1.82616	2.63471	2.46691	2.31094	1.22753
MSTRG.7317	13.5783	9.15545	16.2685	8.2095	24.7021	37.577
MSTRG.7318	25.4688	44.0731	37.4785	33.14	21.7852	12.8414
MSTRG.7319	4.04212	5.41214	4.70615	5.43845	4.54104	2.7411
MSTRG.732	0.46013	0.413326	0.613992	0.576332	0.865406	1.70607
MSTRG.7320	14.546	19.0523	15.8107	12.96	10.066	7.95481
MSTRG.7321	5.28723	3.65056	4.60411	3.4386	10.2319	8.8227
MSTRG.7322	9.52657	4.47867	8.52347	8.17556	8.13811	6.33854
MSTRG.7323	2.14043	4.90825	9.02627	2.81862	1.91723	1.70361
MSTRG.7324	0.629437	2.36782	0.52077	2.38524	0.0668778	0.0673871
MSTRG.7325	0.489873	2.29725	0.899707	1.18635	0.379295	0.608341
MSTRG.7326	8.78291	16.5716	16.297	17.6253	9.69497	7.30493
MSTRG.7327	1.27189	4.69408	14.7669	3.78969	6.89577	2.12096
MSTRG.7328	5.62286	7.8779	9.15691	7.12297	14.0505	4.09304
MSTRG.7329	0.914616	0.88308	0.725682	0.798665	1.29751	1.80201
MSTRG.733	0.895018	0.397287	0.964181	1.53517	0.810496	4.18096
MSTRG.7330	6.31	4.83883	5.98914	4.44188	2.86168	2.09713
MSTRG.7331	20.076	13.6695	18.8058	16.1359	14.7413	11.9302
MSTRG.7332	0.0398478	0.00816111	0.00417556	0.117955	0.122352	0.179406
MSTRG.7333	8.79066	9.39617	5.78227	8.38772	8.16577	7.61892
MSTRG.7334	6.69137	9.41491	3.61953	7.22666	3.64132	2.04783
MSTRG.7335	0	0.104245	0.0565665	0.0652135	0.163915	0.0412905
MSTRG.7336	9.64771	4.6857	1.57197	1.42929	8.18728	1.20154
MSTRG.7338	0.14341	0	0	0	0.0508744	0
MSTRG.7339	18.627	24.7438	21.621	20.8879	15.4837	12.2434
MSTRG.734	0	0.00909569	0.0853148	0	0.524406	7.92596
MSTRG.7340	5.96235	42.3941	20.1547	43.0264	2.8391	1.79621
MSTRG.7341	0	0.159189	0.135722	0.191726	0.183582	0.104051
MSTRG.7342	2.16692	1.84978	1.45234	2.79128	3.58181	4.16823
MSTRG.7343	1.01932	0.456286	0.331349	0.304752	1.74168	1.4816
MSTRG.7344	0	0	0.229403	0	0.387771	0
MSTRG.7345	31.148	55.987	53.5092	53.8471	36.4691	22.0895
MSTRG.7346	3.93474	4.01961	3.72783	4.03918	3.53308	3.00756
MSTRG.7347	3.9261	1.93042	2.10903	2.69829	1.39122	4.20542
MSTRG.7348	8.43866	1.09759	0.287139	6.96588	0.886604	0.296377
MSTRG.7349	7.62377	6.13983	7.7039	6.66183	6.77879	4.70492
MSTRG.735	1.65355	0.182952	14.1033	1.57461	0.263701	4.16193
MSTRG.7350	12.6853	9.15121	9.66072	9.32496	12.907	11.3388
MSTRG.7351	6.06563	9.93078	9.48928	6.00406	8.78037	6.0306
MSTRG.7352	2.67176	1.53807	1.54028	2.36947	4.19326	4.48021
MSTRG.7353	0.0699531	0.00880146	0.0149416	0.0149623	0.184917	0.00918655
MSTRG.7354	1.69899	0.450663	0.449884	1.22904	3.84987	3.70001
MSTRG.7355	0.0658937	0.0728983	0.324616	0.22295	0.140097	0.158808
MSTRG.7356	0	0	0.288924	0.307488	0	0
MSTRG.7357	2.31556	4.37198	4.87172	2.96271	3.41337	1.98424
MSTRG.7358	3.40517	8.10786	9.41415	5.30505	1.91335	2.45808
MSTRG.7359	7.21623	3.07747	7.43513	3.09352	4.64449	0.801881
MSTRG.736	7.26703	8.8671	6.4759	10.6713	14.8887	12.6203
MSTRG.7360	39.2405	13.9811	28.77	12.533	32.8433	1.8842
MSTRG.7361	7.93679	6.70647	7.2428	6.97172	12.4493	11.3699
MSTRG.7362	33.0022	33.6508	26.4703	39.9982	28.0824	18.0658
MSTRG.7363	3.18846	4.96729	6.43797	3.71698	4.39841	4.91454
MSTRG.7364	9.62858	9.43546	8.90041	8.52486	14.3626	10.7312
MSTRG.7365	82.891	50.9459	67.7468	65.2337	68.0401	61.5336
MSTRG.7366	1.00819	3.41837	2.4217	2.73605	2.11374	2.41855
MSTRG.7367	6.14164	7.43889	6.67124	5.77017	6.94193	7.14414
MSTRG.7368	1.7277	1.27964	1.30948	1.15399	3.55611	6.37989
MSTRG.7369	0.226616	0.334019	0.0209281	0.531578	3.04087	6.48994
MSTRG.737	117.874	54.2925	63.4379	69.8676	47.2048	39.0616
MSTRG.7370	3.09615	11.2994	3.69126	6.95618	4.70865	1.93454
MSTRG.7372	0.0310444	0.00381606	0.00976186	0.0393894	0	6.90831
MSTRG.7373	0	0	0	0	0	2.9582
MSTRG.7374	0	0	0.0145852	0	0	4.76959
MSTRG.7375	9.15158	11.4111	11.4172	13.861	10.8248	14.1742
MSTRG.7376	9.15624	9.49581	7.493	12.0425	12.5959	17.4013
MSTRG.7377	0	0	0	0	0.0212477	0
MSTRG.7378	0	0	0.131583	0	0	2.46525
MSTRG.7379	15.6509	15.2616	14.9796	16.2346	18.9135	18.3554
MSTRG.738	11.3962	15.5553	20.6301	11.2464	13.6291	8.13799
MSTRG.7380	16.3276	14.389	13.8269	14.3299	14.6065	16.3196
MSTRG.7381	0.134749	0.0579897	0.00708974	0.0284951	0.0716227	0.0180419
MSTRG.7382	1.07587	1.18449	1.31891	0.910051	0.845352	0.770364
MSTRG.7383	2.23926	2.6608	0.391184	0.631376	1.85146	0
MSTRG.7384	2.99949	1.63284	1.74414	2.17473	3.84659	3.27025
MSTRG.7385	48.0309	30.5276	37.0052	35.889	42.9521	36.6944
MSTRG.7386	0.815828	0.300851	0.470315	0.172521	0.722723	0.218467
MSTRG.7387	91.9477	29.9914	34.1405	39.2468	58.1938	51.8426
MSTRG.7388	2.08171	3.88153	1.04644	2.17333	6.32809	2.43618
MSTRG.7389	0	0.176623	0.13628	0.16335	0.75691	0.302505
MSTRG.739	7.86635	11.1755	9.09906	14.4635	8.70763	6.52217
MSTRG.7390	15.1728	10.6788	12.2583	11.9831	28.6391	21.3827
MSTRG.7391	7.70422	5.71097	4.80735	7.77997	10.0271	9.24443
MSTRG.7392	0.210616	0	0	0	0.0905847	0
MSTRG.7393	21.5439	23.1732	15.3173	21.5502	30.3033	36.2657
MSTRG.7394	20.9035	31.0055	31.989	21.8074	16.2958	18.2857
MSTRG.7395	34.5779	19.5203	22.1937	22.5756	27.0396	18.326
MSTRG.7396	22.3292	17.5797	7.53263	20.1746	7.50012	9.08302
MSTRG.7397	119.427	109.913	149.66	190.35	96.6689	67.1449
MSTRG.7398	10.2585	8.0704	8.17194	11.4975	12.0565	12.6824
MSTRG.7399	47.5953	16.7178	15.6397	28.6513	25.0168	58.9669
MSTRG.74	7.24249	7.78973	8.22877	10.1523	7.63048	11.8706
MSTRG.740	77.5874	46.014	68.0303	51.6719	50.8807	42.8556
MSTRG.7400	0.396797	0.982497	0.974433	0.71924	0.562428	0.379487
MSTRG.7401	48.7178	28.7624	25.631	47.284	95.5283	81.397
MSTRG.7402	82.105	81.5478	100.188	115.855	148.455	152.376
MSTRG.7403	35.5083	14.8394	15.2193	29.922	57.6472	56.4539
MSTRG.7404	0.380583	0.0951742	0.0750779	0.296704	0.557587	1.71315
MSTRG.7405	0.85896	0.368495	0.681106	0.845551	1.46912	4.07103
MSTRG.7406	13.2175	6.06027	7.57951	11.3196	33.1874	26.1151
MSTRG.7407	0.554148	2.05616	0.445123	4.81828	41.3896	15.1238
MSTRG.7408	19.4207	40.6596	31.7152	85.098	144.169	106.393
MSTRG.7409	29.5282	16.8639	21.0835	27.9723	25.0522	15.8922
MSTRG.741	0	0.261066	0.164701	0.44397	0.185982	0.140545
MSTRG.7410	15.5681	12.4561	5.87446	17.7359	32.2296	29.5391
MSTRG.7411	0.664742	0.581062	0.580631	0.531049	1.57035	2.96681
MSTRG.7412	2.13984	0.679504	17.1394	1.50836	0.189563	0.0477515
MSTRG.7413	0.500205	0.471396	1.83503	0.634663	0.13786	0.0148831
MSTRG.7414	0.652408	0.347514	0.376105	0.597841	0.385302	0.0582352
MSTRG.7415	0.297841	0.560308	0.377255	0.374374	0.441256	1.07517
MSTRG.7419	1.45781	1.88028	0.724529	0.896499	1.14493	0.579316
MSTRG.742	5.02087	2.31442	7.18355	1.91116	6.84973	3.15962
MSTRG.7421	15.1691	14.8083	9.39113	14.9258	1.73498	0.882247
MSTRG.7422	9.99967	6.78011	8.36665	3.85158	13.7695	21.6964
MSTRG.7423	7.94082	7.79135	3.9098	5.34477	3.30482	3.52499
MSTRG.7424	17.769	14.2471	12.6869	21.1469	45.4769	46.9835
MSTRG.7425	184.67	135.4	150.363	139.881	176.967	120.633
MSTRG.7426	63.0052	41.3446	47.6115	39.4912	50.7734	31.1485
MSTRG.7427	3.51128	4.07572	5.38721	1.84676	4.44983	1.546
MSTRG.7428	1.14378	0.624881	0.959111	0.399766	1.95045	0.918863
MSTRG.7429	14.5013	6.57259	5.83535	11.725	19.672	11.6387
MSTRG.743	2.69055	1.62358	0.846038	1.44828	0.953403	0.262001
MSTRG.7430	143.949	94.052	106.326	115.514	140.274	104.713
MSTRG.7431	24.9939	16.9848	19.6293	15.944	13.4724	13.2151
MSTRG.7432	5.91589	6.83079	5.69816	6.42128	3.51842	3.08769
MSTRG.7433	57.2689	21.6134	23.3029	37.5068	65.9653	44.3625
MSTRG.7434	0.789058	0.160395	0.15352	1.07479	1.65277	1.24146
MSTRG.7435	281.18	249.596	265.082	271.262	240.38	167.001
MSTRG.7436	59.7366	38.8058	42.5216	47.5646	58.6387	77.6799
MSTRG.7437	0.607904	0.731492	0.655473	1.52322	3.2245	3.2643
MSTRG.7438	130.766	63.3607	48.454	106.083	234.608	144.745
MSTRG.7439	0.595972	0.492495	0.293212	0.154075	1.03546	0.82967
MSTRG.744	2.97772	3.29425	1.87267	0	0	2.39217
MSTRG.7440	15.3212	1.95758	4.16178	12.5217	34.8031	33.7581
MSTRG.7441	48.4287	33.1815	47.0181	27.7884	21.7085	15.0557
MSTRG.7442	38.0891	84.1487	21.8587	54.3464	65.5637	46.9481
MSTRG.7443	0.360101	0.362969	0.256662	0.487359	0.408327	0.09643
MSTRG.7444	28.5744	21.2738	23.2607	22.1201	28.4147	43.5849
MSTRG.7445	17.5231	11.4476	11.3929	14.1899	24.9844	20.95
MSTRG.7446	9.17031	16.014	5.14143	16.1649	40.7359	37.2129
MSTRG.7447	4.41087	2.49482	3.3855	2.35116	3.81395	4.17045
MSTRG.7448	1.43861	1.27001	2.05621	0.99559	3.8928	2.34641
MSTRG.7449	20.1509	12.8847	21.2826	16.0443	17.7886	9.13551
MSTRG.745	6.12197	6.48051	7.87127	5.06429	4.12314	1.72569
MSTRG.7450	28.1273	29.6342	32.2879	26.6944	21.3768	25.6657
MSTRG.7451	18.6968	27.4527	9.71407	24.6514	21.9889	14.9005
MSTRG.7452	12.7313	8.25285	9.58495	9.30872	14.0771	13.719
MSTRG.7453	5.61292	3.58513	4.71007	3.90104	3.12562	2.2674
MSTRG.7454	1.28181	1.02745	1.04505	1.17703	3.08549	1.31793
MSTRG.7455	3.88249	2.47723	3.07484	2.50226	3.8434	3.87815
MSTRG.7456	14.6876	10.3591	10.3767	13.7434	17.0876	13.8015
MSTRG.7457	2.41591	1.77416	1.52258	1.94694	3.1567	1.14153
MSTRG.7458	30.5755	11.4315	11.9817	22.2859	49.949	45.799
MSTRG.7459	28.2404	13.0677	14.6203	16.6437	32.58	25.9151
MSTRG.7460	7.3818	0.459565	0.489971	1.72403	5.21321	5.20767
MSTRG.7461	30.7513	22.6463	19.4715	26.2507	32.088	31.1706
MSTRG.7462	9.99925	6.9404	6.61208	11.994	30.9698	22.7288
MSTRG.7463	4.41009	0.342046	0.576685	2.70213	5.43096	5.69313
MSTRG.7464	19.5297	15.59	16.7688	15.1333	21.5972	18.3034
MSTRG.7465	5.6403	4.02973	5.72504	4.10084	4.24371	3.17756
MSTRG.7466	28.0036	16.9923	26.2265	23.7948	40.8263	34.4975
MSTRG.7467	2.14167	2.05342	2.63391	1.93236	2.12492	2.52348
MSTRG.7469	1.38873	2.12778	1.88724	2.30767	2.64711	2.51412
MSTRG.747	2.36715	3.30119	5.22815	2.55056	4.5535	5.36542
MSTRG.7471	8.55631	4.40296	5.7769	4.51148	4.05548	2.97556
MSTRG.7472	0.535579	0.757388	0.61196	0.739965	1.55636	0.510338
MSTRG.7473	14.332	14.2751	13.0295	16.6312	22.7119	13.4273
MSTRG.7474	7.71198	7.16567	7.03264	5.83975	8.79618	7.29812
MSTRG.7475	7.558	7.67885	5.84968	9.60908	6.12239	8.49465
MSTRG.7476	0.184837	0.197906	0.0953372	0.310683	0.203354	0.0497368
MSTRG.7477	34.3754	17.7753	16.5469	29.1029	24.4086	17.9226
MSTRG.7478	8.36614	4.39143	6.49412	5.99682	11.3229	15.292
MSTRG.7479	2.12117	2.26342	1.303	2.85884	1.88524	1.37454
MSTRG.748	0.214159	1.10046	0.7075	1.49432	3.41355	3.90235
MSTRG.7480	67.0521	56.3358	72.1285	56.7761	75.4446	36.8875
MSTRG.7481	18.6677	15.8726	18.3767	19.6367	30.4532	16.3929
MSTRG.7482	30.6584	18.8395	17.2284	24.9199	38.0955	18.7422
MSTRG.7483	76.2833	35.4825	39.6055	41.4143	81.3012	51.4082
MSTRG.7484	3.0371	3.79744	2.11415	8.31496	5.73267	3.18485
MSTRG.7485	61.0998	36.265	45.074	51.6452	84.1708	54.434
MSTRG.7486	32.1678	29.687	22.9006	47.1606	30.365	15.3612
MSTRG.7487	0.248479	0.195616	0.138401	0.324463	1.26076	0.476076
MSTRG.7488	11.2321	23.1064	5.41996	26.4748	2.49337	1.16001
MSTRG.7489	22.434	6.12446	4.91189	29.0349	10.6308	6.89552
MSTRG.749	0	0.00657886	0.0785372	0.0905428	0.0568951	0.874252
MSTRG.7490	57.0911	26.585	7.06733	44.8262	32.202	26.3386
MSTRG.7491	8.34784	3.53229	5.25386	5.42974	10.4177	7.19972
MSTRG.7492	17.6216	7.31923	18.7734	12.8543	16.1452	8.3687
MSTRG.7493	1.42897	2.81988	2.19051	2.67554	25.7802	5.00165
MSTRG.7494	45.2913	29.0285	36.9726	35.7812	98.0943	38.7885
MSTRG.7495	18.5451	10.1302	14.4586	11.1923	5.57469	11.2156
MSTRG.7496	8.67973	6.95635	4.68355	8.68245	15.3711	4.90175
MSTRG.7497	1.63367	2.17513	2.15844	2.52784	2.52926	1.42864
MSTRG.7498	0	15.1564	0.201935	17.1111	0	0
MSTRG.7499	3.19978	7.44148	5.88146	6.3518	4.32814	4.47777
MSTRG.75	0.448422	0.238692	0.147987	0.0616741	0.075791	0.10145
MSTRG.750	5.65877	4.67876	5.28763	3.96135	3.8251	2.83691
MSTRG.7500	1.19843	1.0312	1.38176	0	27.6033	0.320923
MSTRG.7501	0.0384737	0.0378343	0.156642	0.0325438	0	1.25207
MSTRG.7502	0	0.75714	0.807016	0	1.63697	0
MSTRG.7503	0	0	0	0	0	0.464691
MSTRG.7504	0	0	0	0	0	1.47762
MSTRG.7505	0	0.0455509	0.0388412	0	0	6.54933
MSTRG.7506	0	0	0.0425415	0	0.43146	10.7599
MSTRG.7507	0	0	0.0306365	0	0	2.73948
MSTRG.7508	3.26798	0.401708	0.342537	0	24.3182	0
MSTRG.7509	7.19765	0	0	0	7.65149	0
MSTRG.751	0	0.105852	0	0	0.610284	0.922393
MSTRG.7510	0	0	0	2.13851	0	0
MSTRG.7511	14.9726	7.99292	11.86	7.59896	9.17106	15.5223
MSTRG.7512	7.66629	4.6529	4.11819	5.06617	8.14967	4.87569
MSTRG.7513	0.587559	1.17576	0.844176	1.51403	2.27119	3.13992
MSTRG.7514	1.20439	1.41214	1.46632	0.901214	0.558095	0.583016
MSTRG.7515	7.45288	19.88	19.0715	16.2189	10.4917	9.13521
MSTRG.7516	0.454786	0.824581	0.643533	1.53878	3.14255	5.35863
MSTRG.7517	0.758689	1.08477	1.08016	0.983147	1.38742	0.968887
MSTRG.7518	0.948771	1.6547	1.89099	1.48619	24.8214	14.3096
MSTRG.752	20.3358	19.4837	22.2745	18.5751	16.5555	12.5471
MSTRG.7520	15.4826	21.0937	20.9468	20.1204	16.8965	15.8532
MSTRG.7521	2.09257	2.30919	6.44772	3.10302	4.35079	8.31733
MSTRG.7522	0	0	0	0.587279	0.157155	0
MSTRG.7523	14.1883	21.4271	19.4766	16.2153	9.2043	4.43722
MSTRG.7524	13.3558	50.8316	33.6349	26.7219	37.4463	17.893
MSTRG.7525	18.3753	19.3247	21.6142	14.1039	12.5403	9.11228
MSTRG.7526	8.83595	14.1532	13.2716	10.7656	10.2397	6.59468
MSTRG.7528	20.9425	11.4642	12.7568	17.7875	22.2911	21.0303
MSTRG.7529	14.8948	11.7495	9.99421	10.7241	6.08422	4.46599
MSTRG.753	8.38856	8.0076	10.1374	7.68815	15.0429	10.9932
MSTRG.7530	1.0651	0.681319	1.2478	0.301842	0.269569	0.525579
MSTRG.7531	0.219999	0	0	0	0	0
MSTRG.7532	7.99033	10.368	6.91081	11.5595	6.34429	4.85806
MSTRG.7533	8.45162	7.01071	6.5089	8.73643	9.72065	8.79102
MSTRG.7534	2.78425	3.27398	2.97412	2.61942	2.40122	1.63037
MSTRG.7535	15.082	18.5876	9.53801	16.7871	15.1044	12.6354
MSTRG.7536	10.149	21.5073	22.7456	18.8821	13.6942	11.0025
MSTRG.7537	0	0	0	0	0.496227	2.7404
MSTRG.7538	0.168134	0	0	0	2.91934	8.46449
MSTRG.7539	2.1779	2.06935	1.83116	1.20491	0.337897	0.204912
MSTRG.7540	8.30487	11.3496	4.85639	11.0885	7.99231	5.07007
MSTRG.7541	1.36894	0.594062	0.554418	0.866607	0.528178	0.0541834
MSTRG.7542	3.08563	2.16874	0.809379	2.77548	2.6783	2.0462
MSTRG.7543	3.5253	0.625162	0.15256	2.37827	2.67977	1.36459
MSTRG.7544	7.23477	13.911	8.20442	10.0468	7.52066	5.00269
MSTRG.7545	0	58.4612	0	0	0	0
MSTRG.7546	14.4973	26.0601	33.5504	21.1868	18.87	31.2495
MSTRG.7547	0.251393	0.459215	0.42916	0.197501	2.09978	3.49985
MSTRG.7548	7.77377	16.0964	13.1635	12.1309	4.70189	2.76364
MSTRG.7549	16.5373	18.2952	19.3147	19.9835	15.9057	12.0201
MSTRG.7550	4.5486	11.3548	8.28078	7.32079	4.80666	3.03579
MSTRG.7551	2.88403	2.70948	2.76382	3.3979	4.16083	3.9719
MSTRG.7552	19.2168	36.9859	29.842	27.7769	26.3976	14.1764
MSTRG.7553	3.92716	5.12102	6.65683	3.76001	4.539	2.51707
MSTRG.7554	0.529549	1.09926	0.992905	0.932682	1.81549	1.4437
MSTRG.7555	6.92363	9.79203	9.73254	6.05172	5.77911	2.57507
MSTRG.7556	1.21563	0.179314	0.305802	1.23392	0.603064	0.585951
MSTRG.7557	26.9098	18.8869	30.3521	32.9691	78.2224	8.98727
MSTRG.7558	10.3489	6.2113	9.50269	9.902	14.2726	3.49417
MSTRG.7559	6.34198	5.9417	5.6772	5.46545	8.16597	1.20027
MSTRG.756	5.79997	12.4725	11.2927	10.0467	6.98769	3.64661
MSTRG.7560	4.23893	1.78138	2.56501	2.40129	4.39658	0.115798
MSTRG.7561	6.32096	3.92337	0.411475	11.3257	15.3474	0.616434
MSTRG.7562	116.827	134.644	115.515	27.3994	127.527	42.423
MSTRG.7563	5.05311	9.76291	7.76635	10.6089	4.04636	1.29831
MSTRG.7564	0.400289	0.0246023	0.0209783	0.0846483	0	0
MSTRG.7565	0	0.0437691	0.0626637	0	0.378293	0.0212213
MSTRG.7567	64.3696	80.2786	80.0682	93.467	10.7138	1.62821
MSTRG.7568	0.673623	1.81045	0.346451	1.08282	0.482408	0.401133
MSTRG.7569	0.0949585	0	0	0	0	0
MSTRG.757	2.67544	5.56754	6.23418	5.51215	3.36432	3.5383
MSTRG.7571	22.1297	20.7715	24.9145	20.8507	16.8276	11.7896
MSTRG.7572	11.3633	22.6992	22.4443	16.0795	11.7795	9.35568
MSTRG.7573	7.90772	8.56784	10.6726	9.39259	9.31996	9.91933
MSTRG.7574	22.9942	15.5428	14.0169	24.7307	30.9591	22.7782
MSTRG.7575	1713.34	867.837	637.402	906.424	167.984	76.0515
MSTRG.7576	242.894	254.917	191.46	305.732	68.4571	33.6303
MSTRG.7577	367.082	164.125	84.6686	171.932	6.30703	2.00659
MSTRG.7578	281.125	120.095	42.8123	123.191	28.7601	6.17385
MSTRG.7579	1.01016	1.81404	1.11439	2.56229	0	0.540766
MSTRG.758	0.058937	0	0.0123551	0	0.187966	0.44191
MSTRG.7580	0	0.791016	0.0963571	1.16647	0	0
MSTRG.7581	45.5393	65.968	14.5766	126.484	11.1582	8.02004
MSTRG.7582	1.62755	0.768547	0.424502	17.233	1.43562	1.98929
MSTRG.7583	382.888	336.536	190.324	290.976	52.7594	24.1772
MSTRG.7584	13.269	24.8994	21.3192	12.0297	11.2965	9.79745
MSTRG.7585	83.8853	147.1	78.71	109.859	169.205	47.904
MSTRG.7586	1.53326	4.30336	1.88412	8.95869	10.1799	7.1834
MSTRG.7587	15.6321	25.2246	14.4649	21.7556	45.3587	40.7032
MSTRG.7588	32.9133	23.7546	35.2377	22.1066	13.4956	9.00259
MSTRG.7589	28.8086	22.4526	16.892	33.0731	36.0041	34.6351
MSTRG.759	2.94721	5.73276	4.79084	5.20687	3.96852	3.22704
MSTRG.7590	6.383	9.3595	8.72377	8.14715	8.69671	6.71897
MSTRG.7591	30.3721	30.8107	34.8813	27.6936	18.6027	16.5506
MSTRG.7592	47.1494	20.0465	28.2718	23.8697	8.49954	3.11713
MSTRG.7593	1.43169	1.56921	2.26346	1.66516	3.17075	2.97124
MSTRG.7594	41.2867	19.8563	19.6374	22.216	4.03984	2.44528
MSTRG.7595	12.6085	2.71226	2.02365	4.666	0.837717	3.58739
MSTRG.7596	15.9972	10.6364	13.6531	10.6044	14.3879	12.133
MSTRG.7597	17.5714	17.1323	16.0963	20.1363	25.992	23.9356
MSTRG.7598	25.4512	27.0775	29.1751	18.0503	19.3967	11.7298
MSTRG.7599	9.81111	11.3963	10.6005	8.84661	7.83103	4.83096
MSTRG.76	5.63006	2.04682	1.64444	4.81632	4.94412	3.79403
MSTRG.760	4.09064	3.86896	3.33469	5.33673	5.6542	6.89662
MSTRG.7600	2.83783	3.09477	3.27195	2.83128	3.32617	1.16912
MSTRG.7601	0.638234	2.54192	0.597459	1.77453	9.42264	5.43715
MSTRG.7602	28.4565	11.0281	22.6617	11.2196	18.8074	38.7842
MSTRG.7603	16.4197	2.59959	1.4072	0.411958	7.81532	8.64488
MSTRG.7604	5.6455	4.91169	5.53605	4.24477	7.75745	8.28122
MSTRG.7605	46.9146	14.2403	20.5826	34.3967	45.9751	152.663
MSTRG.7606	0	0.0407891	0.0891926	0	1.82944	14.4876
MSTRG.7607	3.11341	3.48325	3.12858	2.2497	2.06027	1.59714
MSTRG.7608	19.1784	15.0306	14.1728	16.1959	18.8597	23.9163
MSTRG.7609	13.6082	5.8448	12.2331	4.85823	13.9273	19.8067
MSTRG.761	5.52225	7.25837	4.79227	7.75646	8.71528	9.43918
MSTRG.7610	18.9843	15.9436	24.6939	13.4346	12.4202	11.9768
MSTRG.7611	14.7588	19.4709	20.5202	18.8427	15.2413	14.1504
MSTRG.7612	0.32672	0.573986	0.760975	0.514019	0.883991	0.579578
MSTRG.7613	0.0126241	0	0	0	0	0.0397047
MSTRG.7614	2.38072	2.02733	2.04238	2.07091	1.84344	2.59747
MSTRG.7615	14.2519	2.06657	2.33609	3.68766	2.44907	5.59677
MSTRG.7616	7.38612	3.54616	3.92178	6.15617	11.2213	13.7979
MSTRG.7617	8.72505	28.1399	21.5776	14.9933	18.4101	10.8651
MSTRG.7618	25.4448	0	0	0	27.0496	0
MSTRG.7619	49.4115	0	2.58956	0	17.5094	13.2317
MSTRG.762	1.54683	3.73862	2.95657	4.93075	5.21612	2.83427
MSTRG.7620	4.27997	4.01186	3.09334	4.46906	7.38377	7.91548
MSTRG.7621	21.4455	18.5486	21.624	17.6675	27.9716	32.4196
MSTRG.7622	59.6328	88.3484	72.045	99.5561	32.2525	36.9804
MSTRG.7623	0.382328	0.634455	0.480889	1.1319	0.541913	1.02382
MSTRG.7624	1068.08	1268.32	1379.69	1089.55	1066.4	668.272
MSTRG.7625	4.04934	3.48429	7.49837	2.85435	3.34808	3.4338
MSTRG.7626	10.1725	13.8858	14.7692	3.64987	11.8038	6.47739
MSTRG.7627	0.569751	0	0.587237	0.642582	1.64878	5.41628
MSTRG.7628	83.8876	25.2411	61.6571	23.3456	9.68524	17.5991
MSTRG.7629	2.44188	2.03187	1.12223	2.2244	0.665602	0.704201
MSTRG.763	0.22286	0.465702	0.221917	0.282764	0.434334	0.477427
MSTRG.7630	8.94875	10.287	9.05388	9.46409	10.0775	6.12724
MSTRG.7631	17.1047	37.3095	30.0856	21.1881	14.3208	18.0365
MSTRG.7632	6.71774	2.33412	1.18687	0.783769	0.985006	3.65473
MSTRG.7633	28.1708	22.5257	21.8526	23.316	15.4208	14.5844
MSTRG.7634	11.4959	7.2627	9.34655	6.97222	8.87898	8.69679
MSTRG.7635	29.5932	32.5107	33.8352	31.9147	31.2615	32.6955
MSTRG.7636	0	0.0813198	0.113471	0.0508717	0.0852444	0.0805772
MSTRG.7637	8.90658	15.7732	18.4065	17.2603	22.1034	22.79
MSTRG.7638	2.27502	2.25376	1.91374	1.34674	2.19845	1.31073
